model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
Random Forest,6,22.110564916434107,12.789528882401953,0.7894010063026373,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,1,22.125105331916853,12.772917452807764,0.7891239257517159,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",weather_acs_socio_occupancy
Random Forest,7,22.268181881868433,12.879000953845717,0.7863877601542322,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,5,24.09665421176489,14.544614370435077,0.7498675106851787,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",weather_acs_socio_occupancy
Random Forest,9,25.46942986406708,15.450302975253889,0.7205558252552924,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",weather_acs_socio_occupancy
Random Forest,4,26.586694880543277,16.436914672379785,0.695501388203664,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,3,27.200185563386526,16.76518215016212,0.6812865820327996,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,2,27.275748832598644,17.217043213596817,0.6795133235685484,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,10,27.306656709984757,16.90713335202459,0.6787865845690074,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300}",weather_acs_socio_occupancy
Random Forest,15,28.303791234848433,18.007012081999793,0.6548993012265889,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",weather_acs_socio_occupancy
XGBoost,24,21.68914946106582,12.811435383683857,0.7973523101888104,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,21,21.7255518996131,12.86169018660411,0.7966715033502942,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_lambda"": 1, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,22,21.85568696278638,13.051752033573688,0.7942283512063137,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,3,21.871717303456762,12.991061028089476,0.79392638867061,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,14,21.885020721863704,13.179040670472181,0.7936756248932262,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,7,21.92902304690564,13.096041241341318,0.7928451135343068,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,11,21.95353483323729,13.021987626309139,0.7923817482311196,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,15,22.02307888564769,13.332025360249624,0.7910642853353225,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",weather_acs_socio_occupancy
