data_year,tract_geoid,NAME,acs_median_household_income,acs_per_capita_income,acs_unemployment_rate,acs_poverty_rate,acs_no_high_school_diploma_pct,acs_bachelor_or_higher_pct,acs_total_households,acs_avg_household_size,acs_total_housing_units,acs_occupied_housing_units,acs_vacancy_rate,acs_owner_occupied_pct,acs_renter_occupied_pct,acs_crowded_housing_pct
2022,17031250300,Census Tract 2503; Cook County; Illinois,47550.0,27264.0,8.9,20.6,25.5,23.3,1604.0,3.02,1780.0,1604.0,9.9,56.8,43.2,2.2
2022,17031250400,Census Tract 2504; Cook County; Illinois,46709.0,34313.0,16.5,23.6,18.200000000000003,12.2,2030.0,2.72,2280.0,2030.0,11.0,45.9,54.1,0.0
2022,17031250500,Census Tract 2505; Cook County; Illinois,119514.0,47826.0,4.7,10.3,9.900000000000006,51.5,2805.0,2.46,3059.0,2805.0,8.3,82.0,18.0,0.0
2022,17031250600,Census Tract 2506; Cook County; Illinois,65486.0,27771.0,9.6,23.8,16.299999999999997,17.1,1290.0,3.52,1433.0,1290.0,10.0,74.3,25.7,4.6
2022,17031250700,Census Tract 2507; Cook County; Illinois,44624.0,19340.0,10.5,32.6,18.400000000000006,7.5,2239.0,2.89,2520.0,2239.0,11.2,27.5,72.5,3.6
2022,17031250800,Census Tract 2508; Cook County; Illinois,63047.0,19386.0,9.5,14.5,16.599999999999994,7.0,787.0,3.42,881.0,787.0,10.7,65.1,34.9,3.0
2022,17031251000,Census Tract 2510; Cook County; Illinois,31690.0,14693.0,20.6,49.5,22.099999999999994,12.6,426.0,3.24,434.0,426.0,1.8,39.7,60.3,13.8
2022,17031251100,Census Tract 2511; Cook County; Illinois,38350.0,22737.0,7.5,21.6,27.400000000000006,14.1,1754.0,2.58,1850.0,1754.0,5.2,40.0,60.0,2.2
2022,17031251200,Census Tract 2512; Cook County; Illinois,46483.0,22798.0,19.0,8.5,18.700000000000003,5.9,1200.0,3.2,1348.0,1200.0,11.0,63.1,36.9,0.0
2022,17031251300,Census Tract 2513; Cook County; Illinois,38920.0,19988.0,9.0,25.0,16.299999999999997,11.2,1498.0,3.26,1747.0,1498.0,14.3,43.8,56.2,3.9
2022,17031251400,Census Tract 2514; Cook County; Illinois,22029.0,25183.0,14.0,23.5,9.0,15.6,2130.0,1.74,2258.0,2130.0,5.7,22.2,77.8,2.7
2022,17031251500,Census Tract 2515; Cook County; Illinois,40077.0,18192.0,26.2,31.5,29.400000000000006,6.7,1357.0,3.16,1528.0,1357.0,11.2,30.2,69.8,5.300000000000001
2022,17031251600,Census Tract 2516; Cook County; Illinois,35417.0,15069.0,13.2,31.7,16.900000000000006,6.6,1240.0,3.58,1430.0,1240.0,13.3,35.2,64.8,10.9
2022,17031251700,Census Tract 2517; Cook County; Illinois,52763.0,20579.0,7.8,25.4,17.099999999999994,8.2,422.0,3.04,483.0,422.0,12.6,41.7,58.3,5.2
2022,17031251800,Census Tract 2518; Cook County; Illinois,30341.0,12540.0,18.9,47.0,15.400000000000006,8.9,1740.0,3.08,2018.0,1740.0,13.8,18.0,82.0,6.5
2022,17031251900,Census Tract 2519; Cook County; Illinois,26300.0,19515.0,18.4,42.3,9.099999999999994,7.3,2344.0,2.15,2570.0,2344.0,8.8,21.2,78.8,4.6
2022,17031252000,Census Tract 2520; Cook County; Illinois,29596.0,20697.0,27.5,28.0,20.5,14.8,2584.0,2.37,2799.0,2584.0,7.7,23.7,76.3,4.6
2022,17031252101,Census Tract 2521.01; Cook County; Illinois,35574.0,33196.0,14.3,28.9,13.5,17.7,683.0,2.18,781.0,683.0,12.5,24.3,75.7,6.9
2022,17031252102,Census Tract 2521.02; Cook County; Illinois,47255.0,16616.0,11.7,14.4,16.700000000000003,4.8,2203.0,3.19,2416.0,2203.0,8.8,38.1,61.9,7.5
2022,17031252201,Census Tract 2522.01; Cook County; Illinois,47979.0,24497.0,29.0,32.1,14.200000000000003,13.0,1063.0,2.7,1237.0,1063.0,14.1,35.3,64.7,9.4
2022,17031252202,Census Tract 2522.02; Cook County; Illinois,41167.0,21826.0,20.4,35.1,13.400000000000006,5.9,1828.0,2.68,1958.0,1828.0,6.6,27.4,72.6,4.3
2022,17031260100,Census Tract 2601; Cook County; Illinois,18906.0,21964.0,16.0,32.0,27.599999999999994,11.0,592.0,1.72,754.0,592.0,21.5,14.2,85.8,5.0
2022,17031260200,Census Tract 2602; Cook County; Illinois,45857.0,18537.0,4.3,20.2,35.2,10.9,372.0,3.31,469.0,372.0,20.7,27.7,72.3,1.1
2022,17031260300,Census Tract 2603; Cook County; Illinois,20739.0,14628.0,14.9,59.6,37.3,4.1,574.0,3.23,657.0,574.0,12.6,18.5,81.5,14.8
2022,17031260400,Census Tract 2604; Cook County; Illinois,,16075.0,25.4,53.9,43.5,2.0,455.0,2.06,588.0,455.0,22.6,15.2,84.8,4.4
2022,17031260500,Census Tract 2605; Cook County; Illinois,39102.0,16479.0,19.1,21.5,20.299999999999997,7.5,623.0,2.82,764.0,623.0,18.5,34.7,65.3,0.0
2022,17031260600,Census Tract 2606; Cook County; Illinois,47708.0,16997.0,32.4,27.1,30.299999999999997,8.1,691.0,3.47,933.0,691.0,25.9,44.7,55.3,11.3
2022,17031260700,Census Tract 2607; Cook County; Illinois,42917.0,25682.0,12.2,26.7,31.799999999999997,10.6,555.0,2.75,694.0,555.0,20.0,37.8,62.2,1.3
2022,17031260800,Census Tract 2608; Cook County; Illinois,39696.0,19247.0,38.2,35.1,14.200000000000003,6.0,673.0,2.97,961.0,673.0,30.0,21.5,78.5,5.6
2022,17031260900,Census Tract 2609; Cook County; Illinois,19417.0,12864.0,20.6,43.9,11.299999999999997,7.0,426.0,2.57,590.0,426.0,27.8,36.9,63.1,0.0
2022,17031261000,Census Tract 2610; Cook County; Illinois,45086.0,22192.0,12.0,22.8,13.599999999999994,9.2,949.0,2.39,1141.0,949.0,16.8,26.8,73.2,2.7
2022,17031270500,Census Tract 2705; Cook County; Illinois,19717.0,13479.0,19.9,53.2,38.6,11.1,625.0,2.21,716.0,625.0,12.7,10.4,89.6,8.6
2022,17031271200,Census Tract 2712; Cook County; Illinois,32401.0,19106.0,22.5,32.4,21.700000000000003,27.0,393.0,3.32,467.0,393.0,15.8,26.2,73.8,2.5
2022,17031271300,Census Tract 2713; Cook County; Illinois,23900.0,17970.0,15.3,37.9,18.200000000000003,16.3,360.0,2.68,402.0,360.0,10.4,28.9,71.1,2.5
2022,17031271400,Census Tract 2714; Cook County; Illinois,40670.0,20007.0,24.6,29.2,9.599999999999994,22.4,515.0,2.56,581.0,515.0,11.4,23.9,76.1,3.4
2022,17031271500,Census Tract 2715; Cook County; Illinois,42171.0,23758.0,5.8,12.7,24.599999999999994,13.4,528.0,2.78,546.0,528.0,3.3,39.8,60.2,1.9
2022,17031271800,Census Tract 2718; Cook County; Illinois,58167.0,28599.0,6.9,4.6,10.099999999999994,24.8,236.0,2.78,328.0,236.0,28.0,38.6,61.4,0.0
2022,17031280100,Census Tract 2801; Cook County; Illinois,136378.0,128308.0,2.1,4.9,0.4000000000000057,91.4,5289.0,1.46,5464.0,5289.0,3.2,28.3,71.7,2.4
2022,17031280400,Census Tract 2804; Cook County; Illinois,44414.0,25866.0,0.8,23.1,19.0,18.5,544.0,2.5,592.0,544.0,8.1,21.0,79.0,1.7
2022,17031280800,Census Tract 2808; Cook County; Illinois,21103.0,26565.0,12.6,36.5,14.200000000000003,23.5,387.0,2.17,464.0,387.0,16.6,17.6,82.4,5.5
2022,17031280900,Census Tract 2809; Cook County; Illinois,47784.0,85913.0,2.7,30.8,5.700000000000003,53.2,379.0,2.96,426.0,379.0,11.0,29.6,70.4,4.5
2022,17031281900,Census Tract 2819; Cook County; Illinois,135243.0,98248.0,3.0,5.4,0.9000000000000057,90.7,4133.0,1.61,4691.0,4133.0,11.9,32.6,67.4,4.3999999999999995
2022,17031282700,Census Tract 2827; Cook County; Illinois,79330.0,43249.0,7.7,15.6,4.099999999999994,53.5,957.0,2.34,1147.0,957.0,16.6,47.6,52.4,7.2
2022,17031282800,Census Tract 2828; Cook County; Illinois,81286.0,41598.0,9.3,17.2,7.5,60.6,562.0,2.67,743.0,562.0,24.4,35.9,64.1,0.0
2022,17031283100,Census Tract 2831; Cook County; Illinois,44129.0,36415.0,10.7,33.8,13.0,61.7,1353.0,2.02,1519.0,1353.0,10.9,22.5,77.5,2.5
2022,17031283200,Census Tract 2832; Cook County; Illinois,57055.0,41642.0,10.2,19.1,3.299999999999997,61.0,778.0,2.22,840.0,778.0,7.4,33.7,66.3,0.0
2022,17031283800,Census Tract 2838; Cook County; Illinois,77422.0,45504.0,4.2,20.1,8.099999999999994,49.8,1631.0,2.14,1683.0,1631.0,3.1,35.4,64.6,3.0
2022,17031290900,Census Tract 2909; Cook County; Illinois,34349.0,16184.0,21.1,44.2,22.400000000000006,6.7,1388.0,3.05,1729.0,1388.0,19.7,15.0,85.0,10.8
2022,17031291200,Census Tract 2912; Cook County; Illinois,24120.0,23183.0,8.7,31.3,23.0,17.3,659.0,1.98,951.0,659.0,30.7,27.3,72.7,3.5
2022,17031291600,Census Tract 2916; Cook County; Illinois,120207.0,31884.0,10.4,14.2,37.4,30.6,562.0,2.54,653.0,562.0,13.9,20.3,79.7,1.8
2022,17031292200,Census Tract 2922; Cook County; Illinois,33736.0,24271.0,11.4,34.9,18.599999999999994,16.2,975.0,2.61,1237.0,975.0,21.2,22.9,77.1,8.3
2022,17031292400,Census Tract 2924; Cook County; Illinois,41875.0,34653.0,6.6,36.0,18.599999999999994,13.5,693.0,2.54,932.0,693.0,25.6,25.8,74.2,0.6
2022,17031292500,Census Tract 2925; Cook County; Illinois,52500.0,24389.0,18.9,23.2,14.599999999999994,22.6,1518.0,2.28,1792.0,1518.0,15.3,33.1,66.9,3.7
2022,17031300500,Census Tract 3005; Cook County; Illinois,50329.0,18527.0,7.7,23.9,37.8,17.1,954.0,3.4,1025.0,954.0,6.9,40.4,59.6,14.4
2022,17031300600,Census Tract 3006; Cook County; Illinois,48915.0,18747.0,11.5,24.5,40.7,6.2,943.0,2.9,1004.0,943.0,6.1,29.2,70.8,4.4
2022,17031300700,Census Tract 3007; Cook County; Illinois,46554.0,20765.0,12.2,9.6,40.6,14.8,1668.0,2.87,1810.0,1668.0,7.8,42.1,57.9,6.5
2022,17031300800,Census Tract 3008; Cook County; Illinois,29684.0,11846.0,5.5,47.8,37.4,3.9,1207.0,3.47,1299.0,1207.0,7.1,24.4,75.6,13.8
2022,17031300900,Census Tract 3009; Cook County; Illinois,32766.0,19300.0,3.9,39.5,37.6,7.0,1582.0,2.48,1767.0,1582.0,10.5,51.1,48.9,6.1
2022,17031301100,Census Tract 3011; Cook County; Illinois,34608.0,16574.0,5.4,14.1,52.6,12.9,769.0,3.13,845.0,769.0,9.0,35.5,64.5,7.6
2022,17031301200,Census Tract 3012; Cook County; Illinois,50040.0,22605.0,17.6,24.6,30.5,15.2,1510.0,3.44,1673.0,1510.0,9.7,27.5,72.5,12.2
2022,17031301600,Census Tract 3016; Cook County; Illinois,28442.0,18647.0,21.2,21.0,42.3,11.2,1420.0,2.28,1512.0,1420.0,6.1,62.8,37.2,5.1
2022,17031301701,Census Tract 3017.01; Cook County; Illinois,52115.0,24492.0,6.6,19.1,44.9,9.3,1406.0,2.99,1456.0,1406.0,3.4,56.0,44.0,11.9
2022,17031301702,Census Tract 3017.02; Cook County; Illinois,43632.0,21452.0,9.8,16.4,41.4,6.7,1283.0,3.18,1301.0,1283.0,1.4,40.3,59.7,10.899999999999999
2022,17031301801,Census Tract 3018.01; Cook County; Illinois,35779.0,13909.0,12.5,33.1,30.099999999999994,13.8,1185.0,3.44,1246.0,1185.0,4.9,40.2,59.8,8.9
2022,17031301802,Census Tract 3018.02; Cook County; Illinois,33668.0,18760.0,7.1,14.9,34.400000000000006,13.1,849.0,3.08,970.0,849.0,12.5,39.9,60.1,4.6
2022,17031301803,Census Tract 3018.03; Cook County; Illinois,36020.0,22475.0,13.0,14.0,25.099999999999994,9.5,1203.0,2.63,1347.0,1203.0,10.7,29.1,70.9,6.7
2022,17031310200,Census Tract 3102; Cook County; Illinois,133382.0,60724.0,5.7,6.2,9.299999999999997,63.6,750.0,2.42,822.0,750.0,8.8,39.1,60.9,5.4
2022,17031310300,Census Tract 3103; Cook County; Illinois,66683.0,42712.0,0.2,4.2,32.599999999999994,36.6,784.0,2.34,848.0,784.0,7.5,33.4,66.6,9.0
2022,17031310400,Census Tract 3104; Cook County; Illinois,77991.0,44461.0,10.7,10.4,15.700000000000003,43.1,660.0,2.21,730.0,660.0,9.6,38.8,61.2,7.4
2022,17031310500,Census Tract 3105; Cook County; Illinois,58321.0,26764.0,10.7,8.1,28.400000000000006,18.6,618.0,2.59,673.0,618.0,8.2,21.7,78.3,0.0
2022,17031310600,Census Tract 3106; Cook County; Illinois,73508.0,34277.0,5.8,8.7,21.5,41.6,2349.0,2.34,2584.0,2349.0,9.1,25.6,74.4,10.1
2022,17031310700,Census Tract 3107; Cook County; Illinois,62647.0,32372.0,14.1,20.4,26.900000000000006,42.9,600.0,2.22,681.0,600.0,11.9,16.3,83.7,7.2
2022,17031310800,Census Tract 3108; Cook County; Illinois,63779.0,28473.0,7.9,22.7,25.700000000000003,38.7,1739.0,2.66,1888.0,1739.0,7.9,27.7,72.3,2.2
2022,17031310900,Census Tract 3109; Cook County; Illinois,78287.0,33241.0,8.6,22.7,20.900000000000006,37.5,1847.0,2.66,2093.0,1847.0,11.8,37.7,62.3,6.8
2022,17031320101,Census Tract 3201.01; Cook County; Illinois,119616.0,131899.0,5.2,3.6,4.700000000000003,80.8,5038.0,1.73,6279.0,5038.0,19.8,46.9,53.1,5.3
2022,17031320102,Census Tract 3201.02; Cook County; Illinois,162021.0,101907.0,1.4,10.0,0.0,90.2,2548.0,2.12,2657.0,2548.0,4.1,20.5,79.5,2.4
2022,17031320400,Census Tract 3204; Cook County; Illinois,162143.0,73173.0,11.5,10.8,1.7000000000000028,92.0,812.0,1.59,1086.0,812.0,25.2,64.8,35.2,0.0
2022,17031320600,Census Tract 3206; Cook County; Illinois,108320.0,83033.0,4.9,11.8,0.0,89.2,3653.0,1.63,4102.0,3653.0,10.9,36.7,63.3,3.5
2022,17031330101,Census Tract 3301.01; Cook County; Illinois,177254.0,111128.0,1.9,5.8,2.200000000000003,86.2,2740.0,1.83,3004.0,2740.0,8.8,70.6,29.4,0.0
2022,17031330102,Census Tract 3301.02; Cook County; Illinois,112762.0,94388.0,3.1,2.2,4.200000000000003,82.0,6171.0,1.56,6620.0,6171.0,6.8,46.0,54.0,3.1
2022,17031330103,Census Tract 3301.03; Cook County; Illinois,125175.0,90793.0,0.0,10.8,4.0,84.0,4812.0,1.73,4812.0,4812.0,0.0,44.8,55.2,0.0
2022,17031330200,Census Tract 3302; Cook County; Illinois,128000.0,86441.0,3.6,11.9,6.799999999999997,72.1,1786.0,2.22,1978.0,1786.0,9.7,64.2,35.8,0.4
2022,17031340300,Census Tract 3403; Cook County; Illinois,47519.0,26190.0,4.4,13.4,28.099999999999994,27.9,693.0,2.45,738.0,693.0,6.1,44.3,55.7,4.3
2022,17031340400,Census Tract 3404; Cook County; Illinois,49309.0,27808.0,9.0,20.2,20.400000000000006,37.6,685.0,2.37,719.0,685.0,4.7,38.4,61.6,4.0
2022,17031340500,Census Tract 3405; Cook County; Illinois,57720.0,42972.0,2.9,34.7,18.700000000000003,38.1,955.0,1.63,1049.0,955.0,9.0,38.2,61.8,3.6
2022,17031340600,Census Tract 3406; Cook County; Illinois,19348.0,11273.0,31.4,58.0,20.299999999999997,5.3,474.0,2.78,489.0,474.0,3.1,2.7,97.3,10.7
2022,17031350100,Census Tract 3501; Cook County; Illinois,61620.0,56513.0,7.2,14.3,0.0,77.3,1509.0,1.62,1696.0,1509.0,11.0,0.0,100.0,5.6
2022,17031350400,Census Tract 3504; Cook County; Illinois,22292.0,13967.0,21.8,43.8,28.799999999999997,12.6,674.0,2.64,735.0,674.0,8.3,0.0,100.0,4.9
2022,17031351000,Census Tract 3510; Cook County; Illinois,54688.0,46825.0,6.7,17.0,3.0,52.5,2419.0,1.46,2565.0,2419.0,5.7,8.4,91.6,1.5
2022,17031351100,Census Tract 3511; Cook County; Illinois,18220.0,13092.0,41.2,53.9,14.400000000000006,11.4,1069.0,2.02,1089.0,1069.0,1.8,2.4,97.6,0.0
2022,17031351400,Census Tract 3514; Cook County; Illinois,,23272.0,13.6,44.0,7.599999999999994,30.1,815.0,1.87,927.0,815.0,12.1,12.5,87.5,5.4
2022,17031351500,Census Tract 3515; Cook County; Illinois,63235.0,32159.0,17.9,31.5,9.700000000000003,36.0,380.0,2.49,411.0,380.0,7.5,7.4,92.6,0.0
2022,17031360200,Census Tract 3602; Cook County; Illinois,26638.0,15948.0,36.6,54.8,2.200000000000003,28.4,757.0,2.21,807.0,757.0,6.2,8.9,91.1,2.4000000000000004
2022,17031380100,Census Tract 3801; Cook County; Illinois,,45860.0,11.0,25.8,11.900000000000006,43.3,1121.0,1.72,1244.0,1121.0,9.9,51.3,48.7,0.0
2022,17031380200,Census Tract 3802; Cook County; Illinois,25167.0,57500.0,0.0,37.3,15.299999999999997,35.1,1236.0,1.39,1277.0,1236.0,3.2,15.2,84.8,2.3
2022,17031380600,Census Tract 3806; Cook County; Illinois,25455.0,32380.0,16.6,37.7,12.5,33.3,2006.0,1.99,2125.0,2006.0,5.6,25.2,74.8,1.3
2022,17031381200,Census Tract 3812; Cook County; Illinois,44757.0,38722.0,9.0,15.7,13.299999999999997,45.9,1023.0,1.86,1206.0,1023.0,15.2,28.3,71.7,0.0
2022,17031381400,Census Tract 3814; Cook County; Illinois,34300.0,24333.0,26.1,29.0,20.099999999999994,23.0,756.0,2.14,855.0,756.0,11.6,16.5,83.5,2.2
2022,17031381500,Census Tract 3815; Cook County; Illinois,23288.0,25610.0,29.8,44.9,13.099999999999994,16.9,422.0,1.59,422.0,422.0,0.0,14.7,85.3,0.0
2022,17031381700,Census Tract 3817; Cook County; Illinois,,,,,,,0.0,,0.0,0.0,,,,0.0
2022,17031381800,Census Tract 3818; Cook County; Illinois,46813.0,32485.0,13.7,19.9,7.200000000000003,37.2,765.0,1.89,855.0,765.0,10.5,26.7,73.3,4.1
2022,17031381900,Census Tract 3819; Cook County; Illinois,58803.0,28685.0,26.2,24.8,14.099999999999994,24.9,587.0,2.3,647.0,587.0,9.3,44.0,56.0,1.4
2022,17031390100,Census Tract 3901; Cook County; Illinois,65833.0,43923.0,12.1,7.3,6.5,43.8,774.0,2.4,793.0,774.0,2.4,38.5,61.5,0.9
2022,17031390200,Census Tract 3902; Cook County; Illinois,104441.0,58335.0,9.0,8.7,4.099999999999994,71.7,889.0,2.44,967.0,889.0,8.1,71.2,28.8,2.0
2022,17031390300,Census Tract 3903; Cook County; Illinois,19475.0,28157.0,29.4,50.7,12.700000000000003,25.5,1597.0,1.59,1803.0,1597.0,11.4,15.0,85.0,0.0
2022,17031390400,Census Tract 3904; Cook County; Illinois,27232.0,43806.0,13.8,39.7,9.700000000000003,35.3,1414.0,1.61,1691.0,1414.0,16.4,26.2,73.8,2.4
2022,17031390500,Census Tract 3905; Cook County; Illinois,58194.0,76091.0,5.3,13.8,1.5999999999999943,71.6,885.0,1.99,914.0,885.0,3.2,28.9,71.1,0.0
2022,17031390600,Census Tract 3906; Cook County; Illinois,76806.0,75477.0,5.8,23.5,2.700000000000003,72.9,884.0,2.05,991.0,884.0,10.8,40.2,59.8,0.8
2022,17031390700,Census Tract 3907; Cook County; Illinois,67832.0,61862.0,5.3,18.8,2.9000000000000057,71.9,3541.0,1.71,3984.0,3541.0,11.1,41.7,58.3,4.1
2022,17031400300,Census Tract 4003; Cook County; Illinois,84293.0,33754.0,20.7,12.0,6.5,33.8,631.0,2.13,750.0,631.0,15.9,28.4,71.6,4.9
2022,17031400400,Census Tract 4004; Cook County; Illinois,40066.0,20256.0,16.5,36.9,15.0,27.4,948.0,2.31,1051.0,948.0,9.8,14.5,85.5,2.5
2022,17031400500,Census Tract 4005; Cook County; Illinois,22463.0,17622.0,8.6,47.0,9.299999999999997,30.7,1122.0,2.35,1247.0,1122.0,10.0,13.8,86.2,0.0
2022,17031400800,Census Tract 4008; Cook County; Illinois,21029.0,13902.0,17.3,63.6,18.5,7.3,1280.0,2.16,1461.0,1280.0,12.4,4.9,95.1,3.0
2022,17031410100,Census Tract 4101; Cook County; Illinois,51471.0,58332.0,1.2,21.9,2.4000000000000057,65.1,1424.0,1.57,1664.0,1424.0,14.4,17.4,82.6,0.4
2022,17031410200,Census Tract 4102; Cook County; Illinois,51739.0,40804.0,2.6,31.4,2.200000000000003,87.5,762.0,1.58,784.0,762.0,2.8,16.0,84.0,2.0
2022,17031410500,Census Tract 4105; Cook County; Illinois,70833.0,49941.0,3.3,30.0,5.299999999999997,64.4,1660.0,2.02,1723.0,1660.0,3.7,33.5,66.5,2.1
2022,17031410600,Census Tract 4106; Cook County; Illinois,39461.0,49291.0,5.6,29.5,3.5,87.9,1141.0,1.8,1274.0,1141.0,10.4,35.4,64.6,0.0
2022,17031410700,Census Tract 4107; Cook County; Illinois,45972.0,34888.0,5.9,35.2,10.599999999999994,73.8,1254.0,2.0,1362.0,1254.0,7.9,25.4,74.6,2.3
2022,17031410800,Census Tract 4108; Cook County; Illinois,58396.0,41525.0,2.0,18.5,2.4000000000000057,76.6,1736.0,1.64,1866.0,1736.0,7.0,28.3,71.7,0.0
2022,17031410900,Census Tract 4109; Cook County; Illinois,71315.0,60197.0,10.8,17.2,4.799999999999997,85.0,1863.0,1.86,1948.0,1863.0,4.4,45.1,54.9,0.8
2022,17031411000,Census Tract 4110; Cook County; Illinois,52596.0,73730.0,10.0,26.1,1.7000000000000028,70.9,2406.0,1.54,2646.0,2406.0,9.1,36.5,63.5,5.6
2022,17031411100,Census Tract 4111; Cook County; Illinois,123750.0,68225.0,6.7,10.9,2.700000000000003,91.9,984.0,2.07,1057.0,984.0,6.9,46.3,53.7,0.0
2022,17031411200,Census Tract 4112; Cook County; Illinois,111058.0,121533.0,3.5,13.2,0.5999999999999943,92.5,777.0,2.07,870.0,777.0,10.7,59.7,40.3,0.0
2022,17031420100,Census Tract 4201; Cook County; Illinois,21275.0,19500.0,17.1,45.3,7.400000000000006,20.3,859.0,1.9,878.0,859.0,2.2,1.6,98.4,1.9
2022,17031420200,Census Tract 4202; Cook County; Illinois,30461.0,24141.0,15.0,37.6,11.5,44.6,664.0,2.41,754.0,664.0,11.9,13.1,86.9,0.0
2022,17031420300,Census Tract 4203; Cook County; Illinois,38583.0,16889.0,13.0,31.3,7.900000000000006,44.3,675.0,2.19,791.0,675.0,14.7,25.2,74.8,2.1
2022,17031420400,Census Tract 4204; Cook County; Illinois,32938.0,27095.0,12.7,32.8,10.0,51.6,709.0,1.87,829.0,709.0,14.5,14.1,85.9,1.3
2022,17031420500,Census Tract 4205; Cook County; Illinois,25298.0,21026.0,34.4,40.1,18.099999999999994,24.7,1052.0,1.94,1303.0,1052.0,19.3,22.1,77.9,2.1
2022,17031420600,Census Tract 4206; Cook County; Illinois,34643.0,22645.0,25.2,35.9,12.0,16.1,986.0,2.7,1225.0,986.0,19.5,12.4,87.6,5.0
2022,17031420700,Census Tract 4207; Cook County; Illinois,24785.0,18822.0,19.6,41.1,21.0,13.9,1165.0,1.95,1799.0,1165.0,35.2,29.6,70.4,1.0
2022,17031420800,Census Tract 4208; Cook County; Illinois,44375.0,24442.0,13.2,19.6,10.299999999999997,24.7,943.0,2.45,1245.0,943.0,24.3,24.0,76.0,3.6
2022,17031421200,Census Tract 4212; Cook County; Illinois,41910.0,14771.0,10.0,14.9,12.400000000000006,16.6,689.0,2.88,987.0,689.0,30.2,18.9,81.1,0.0
2022,17031430101,Census Tract 4301.01; Cook County; Illinois,32264.0,28734.0,23.6,26.5,9.599999999999994,20.0,1773.0,1.96,2095.0,1773.0,15.4,15.7,84.3,4.4
2022,17031430102,Census Tract 4301.02; Cook County; Illinois,50625.0,36237.0,10.0,29.3,6.200000000000003,23.4,2428.0,1.45,2554.0,2428.0,4.9,19.2,80.8,3.7
2022,17031430200,Census Tract 4302; Cook County; Illinois,33183.0,44097.0,18.9,31.6,15.299999999999997,27.5,2703.0,2.01,2884.0,2703.0,6.3,19.4,80.6,3.5
2022,17031430300,Census Tract 4303; Cook County; Illinois,36467.0,36358.0,17.1,27.8,7.900000000000006,29.8,1041.0,2.5,1271.0,1041.0,18.1,20.2,79.8,6.6
2022,17031430400,Census Tract 4304; Cook County; Illinois,36917.0,23046.0,7.7,32.9,5.0,17.9,1342.0,2.17,1616.0,1342.0,17.0,38.3,61.7,2.5
2022,17031430500,Census Tract 4305; Cook County; Illinois,28528.0,23209.0,25.5,37.4,25.400000000000006,19.9,1839.0,2.11,2325.0,1839.0,20.9,9.9,90.1,4.0
2022,17031430600,Census Tract 4306; Cook County; Illinois,54375.0,35612.0,12.6,23.6,5.900000000000006,23.0,837.0,2.63,930.0,837.0,10.0,32.4,67.6,2.2
2022,17031430700,Census Tract 4307; Cook County; Illinois,30561.0,42433.0,28.4,30.4,8.700000000000003,42.2,1281.0,1.58,1459.0,1281.0,12.2,16.6,83.4,0.0
2022,17031430800,Census Tract 4308; Cook County; Illinois,45221.0,30246.0,13.4,30.6,3.299999999999997,42.5,813.0,2.48,936.0,813.0,13.1,44.2,55.8,1.7
2022,17031430900,Census Tract 4309; Cook County; Illinois,38173.0,30597.0,15.1,21.5,14.700000000000003,26.7,879.0,1.89,981.0,879.0,10.4,39.7,60.3,0.0
2022,17031431200,Census Tract 4312; Cook County; Illinois,57845.0,43848.0,11.6,9.7,4.0,31.9,1278.0,1.87,1393.0,1278.0,8.3,70.9,29.1,0.0
2022,17031431301,Census Tract 4313.01; Cook County; Illinois,36867.0,18961.0,16.3,19.6,10.799999999999997,16.2,1354.0,2.59,1996.0,1354.0,32.2,14.2,85.8,4.1
2022,17031431302,Census Tract 4313.02; Cook County; Illinois,32031.0,20930.0,23.5,47.6,14.400000000000006,17.8,1677.0,2.24,2215.0,1677.0,24.3,9.2,90.8,4.5
2022,17031431400,Census Tract 4314; Cook County; Illinois,37122.0,22828.0,9.1,44.1,15.799999999999997,17.4,3427.0,2.05,4149.0,3427.0,17.4,15.8,84.2,5.8
2022,17031440101,Census Tract 4401.01; Cook County; Illinois,28877.0,19325.0,18.8,37.8,19.099999999999994,11.1,2388.0,1.65,2801.0,2388.0,14.7,5.8,94.2,1.6
2022,17031440102,Census Tract 4401.02; Cook County; Illinois,40565.0,27032.0,15.0,27.1,12.200000000000003,26.4,1987.0,1.67,2212.0,1987.0,10.2,22.2,77.8,2.9
2022,17031440201,Census Tract 4402.01; Cook County; Illinois,34355.0,25391.0,11.5,31.3,12.299999999999997,25.5,2474.0,2.46,2891.0,2474.0,14.4,23.6,76.4,0.6
2022,17031440202,Census Tract 4402.02; Cook County; Illinois,31537.0,29004.0,16.4,24.4,11.599999999999994,31.7,1595.0,1.73,1828.0,1595.0,12.7,33.4,66.6,1.7000000000000002
2022,17031440300,Census Tract 4403; Cook County; Illinois,46747.0,38868.0,19.2,7.6,10.700000000000003,42.3,2109.0,2.2,2372.0,2109.0,11.1,61.1,38.9,0.0
2022,17031440600,Census Tract 4406; Cook County; Illinois,58631.0,30816.0,10.9,22.0,13.599999999999994,31.6,709.0,2.27,800.0,709.0,11.4,79.7,20.3,0.0
2022,17031440700,Census Tract 4407; Cook County; Illinois,77300.0,28463.0,8.8,14.9,8.299999999999997,42.7,544.0,2.67,701.0,544.0,22.4,73.9,26.1,2.4
2022,17031440800,Census Tract 4408; Cook County; Illinois,35292.0,22013.0,16.0,43.3,6.900000000000006,16.4,687.0,2.73,853.0,687.0,19.5,29.5,70.5,2.9
